,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
438,-0.04720801,-0.20763837,0.35574037,0.39841077,-0.33805898,0.53905344,-0.28568354,-0.93937904,0.13341728,-0.45433736,0.43391702,-0.80552095,0.38215107,0.24739566,0.6519825,0.056035936,0.44006467,0.36228782,-0.28873003,0.44500542,-0.03072083,0.4455393,-0.2240165,0.24811526,0.041217983,0.15390372,0.40130526,-0.1283578,-0.12049976,0.31694487,0.15792473,-0.017164841,0.3371117,-0.48828202,-0.2527483,-0.26720172,-0.50980604,-0.78184295,0.16377316,0.12205148,-0.0082919,-0.09181777,-0.26270506,0.56113935,-0.058519665,0.305668,-0.025372408,-0.38096297,0.15223892,0.33129945,0.17523623,-0.08640124,0.38362598,0.16957873,-0.5185218,-0.6183901,0.20141418,-0.16417561,-0.64314806,-0.012021154,-0.108263776,-0.04180503,0.5709655,-0.51489806
439,-0.12306142,-0.03842926,0.010676727,0.13729781,-0.034160867,0.114038944,0.28250045,0.27168074,-0.2479549,0.08948535,0.22965038,0.008108057,0.24600434,0.20589592,0.14334723,-0.107109286,-0.0018601716,0.08493869,0.35180444,-0.30253696,0.10357609,0.20326132,-0.29935634,-0.0071640313,0.16674164,0.16772255,-0.23292543,-0.13218963,-0.2542991,0.22804156,-0.1713424,-0.19020206,-0.29465985,0.25107166,0.055276,-0.050561436,-0.035477966,-0.23738515,0.13790563,-0.10283697,-0.03725487,0.4809139,-0.19875711,0.08035269,-0.015819028,0.114506796,0.16290511,-0.121594295,-0.032306008,-0.12483328,0.2716542,0.18584156,-0.12754232,-0.18873373,-0.03516096,-0.34692955,-0.059836738,-0.029246882,-0.10405582,0.15550287,0.4092745,-0.35216668,-0.1881517,0.5161195
440,0.4026755,0.08039405,0.10193776,0.03556905,0.16448407,-0.051644817,-0.26788098,0.17157984,0.13462642,0.06612517,0.38402557,-0.011682369,0.20961998,0.20221579,0.0005805865,-0.13347648,-0.016327143,-0.32126158,0.049302626,0.124739006,-0.27267534,0.033844307,-0.122623876,0.06693931,-0.069418475,-0.42421505,-0.22896111,0.059389193,0.17953187,0.12455069,-0.16197875,-0.17905225,0.07921083,-0.21760654,0.23479795,-0.22048873,-0.10316399,-0.11193462,0.03346744,0.14567402,-0.2620933,0.105765186,0.09565771,0.16536213,0.26156858,-0.107991554,-0.097646326,-0.17633393,-0.124414094,-0.07989029,0.016262136,0.29177874,0.2808884,-0.42807603,0.31252873,-0.18691592,0.1469678,-0.12507603,0.07926573,-0.14968936,-0.10802845,-0.28560698,-0.003145054,-0.0029829629
441,-0.5244478,-0.61539483,0.13178426,0.88384247,-0.9728604,0.48236895,-0.9611303,-0.9086223,0.6621913,-0.0034814589,0.4296632,-0.28742594,1.0870913,-0.39363348,-0.029560879,0.34840262,1.6975466,0.7091812,-0.24903351,0.61837685,0.25416607,-0.86870646,-0.70026875,-0.4260588,0.47400331,0.63269925,0.7032243,-0.7537568,-0.40075374,0.2021142,-0.3446353,0.3837347,0.17975628,-0.3897096,-0.53690374,0.19254121,-0.31592217,-0.89366955,-0.029557645,-0.5044116,-0.53707314,0.5823945,0.6408982,0.20990722,0.63984627,0.48642167,-0.39128384,-0.32722825,-0.25549793,0.3802382,-0.57464725,-0.41877085,-0.26621157,0.098366186,0.24438119,-0.42578065,-0.43864202,-0.5522739,-0.38085848,-0.12533367,-0.45225912,-0.17144278,0.4082294,-0.0831812
442,-0.51237327,-0.44875154,-0.4638004,0.49303263,0.4753024,-0.25909925,0.4845128,-0.92888594,0.04692992,0.14257455,-0.18873961,0.021045819,0.45749044,0.12949309,0.24229807,-0.080155,0.92817867,-0.04620479,0.43033332,0.29519418,1.2211745,-0.16978234,-0.6716647,0.17425257,-0.14812037,0.45348647,0.21550037,0.53528273,0.43253613,0.921972,-0.024162427,-0.12462294,0.26069263,-0.45757982,-0.27482665,-0.6504537,-0.54816866,-0.34643546,-0.017348088,0.20927683,-0.18079983,-0.16348079,0.58565617,-0.30788913,0.36428815,0.28960738,-0.40144426,-0.7500622,-0.29594636,0.43507433,-0.90530103,-0.011698708,-0.2874427,-0.18405409,0.27815497,-0.7078202,-0.65325844,0.6485466,0.5627448,-0.28401136,-0.5844232,-0.5078551,0.9823638,0.0640855
443,-0.32645372,-0.1910153,0.60530525,-0.25292403,-0.019055955,-0.35688493,-0.27715445,-0.03875508,0.19373369,0.26103395,0.47425762,0.27583775,0.10818493,-0.38841668,0.03737955,-0.22969323,0.043884814,-0.037475586,-0.18083745,-0.07352361,-0.2168964,-0.051048398,-0.65732956,-0.4290768,-0.49241695,-0.23201974,-0.16168718,-0.2213859,-0.4098735,-0.027380563,-0.0021521375,0.06883547,-0.3634485,-0.27924573,-0.4784963,0.5406635,0.71706855,-0.622836,-0.25336513,-0.17333649,-0.04242207,0.40607786,-0.030370906,-0.35453275,0.0028052926,0.19469497,0.0188143,0.00095395,0.016581386,0.23175152,-0.7791747,0.7085701,0.22422764,-0.18694782,0.68378115,0.038211673,0.75148463,0.017343663,-0.26131862,0.40703553,0.094369695,0.78613424,-0.2859292,0.44961238
444,0.08599445,0.10285957,2.2370834e-05,0.14147988,0.09510322,-0.15246062,-0.21225412,-0.33955282,-0.11991824,-0.22598025,0.13379313,-0.33264118,0.1238852,-0.043542996,-0.21141194,-0.1243753,-0.059332673,0.313339,0.04672686,0.13108219,0.07428174,-0.25567392,0.19619018,-0.22579277,0.0017801374,-0.19449766,0.27453247,0.2613907,-0.009366982,0.33884272,-0.22576007,0.041623257,0.18142517,-0.081704155,-0.2308267,-0.19800845,-0.112330794,-0.08026953,0.07824711,0.16650653,-0.14064881,-0.2598713,0.20635524,0.29622763,-0.18509963,0.2060833,0.060598,-0.47779417,0.27017003,0.43953493,-0.21156897,-0.07519126,0.047012746,0.13210216,-0.39655146,-0.5643159,-0.009950198,0.049293347,-0.26211226,-0.082942404,0.4034831,0.11430063,0.22617418,0.39774567
445,0.21635032,-0.04304029,0.10698653,-0.09556107,-0.4818831,-0.047835074,0.02453377,0.3985899,0.104546934,-0.16593018,-0.103696845,-0.058882177,0.20787859,0.20810011,0.3313809,-0.026974201,-0.103330344,-0.69282496,-0.15655597,-0.1171906,-0.16090284,-0.046421587,-0.09694143,0.08161862,-0.3296384,0.24586359,0.44484675,0.32737225,-0.36432856,-0.07408482,0.38306707,0.26148027,-0.13388439,0.20322244,0.09828669,-0.077145144,0.21779796,0.045796055,-0.32305312,-0.23248419,-0.07696989,-0.070523545,0.0023951046,0.18310583,-0.12667923,-0.21862344,0.11776778,-0.19354278,-0.10806085,0.26647222,-0.07448081,-0.2578613,0.032492623,-0.08039093,-0.2055771,0.20003355,0.059503682,-0.020321421,0.28256702,0.034806374,-0.17827377,-0.1820037,0.09080085,0.4779365
446,-0.13790768,0.08240943,0.20319021,-0.15523806,0.44301417,-0.28121993,0.0074922163,0.74540645,0.3210938,-0.46234453,-0.08484988,-0.05512534,0.06638604,-0.24092597,0.08521022,0.31741554,0.10553779,-0.06826421,-0.06799677,0.17766312,-0.009365402,0.023448214,0.0025951266,-0.19886793,0.33228627,0.22493558,-0.012234718,0.027766064,-0.00967429,-0.18615092,-0.13280788,-0.4587105,0.18252702,-0.048184127,-0.11234077,0.10374331,-0.04332173,-0.2931636,0.37467802,0.12833634,0.1909126,-0.11856787,-0.03593423,0.011437595,-0.13629091,-0.08112675,0.41188112,-0.12698163,-0.23264539,0.029495656,0.24129365,-0.22422242,0.06357162,0.107754394,0.2730953,-0.06707862,-0.14892258,-0.09482269,-0.10493422,0.055255562,-0.31515542,0.23730691,0.45828298,0.20852858
447,-0.11818408,-0.16105102,0.25599808,-0.34801608,-0.18371402,-0.25030583,0.06912542,-0.17618397,0.21254802,0.28263918,0.55852103,0.25242907,0.12731801,-0.4815697,0.010121807,0.11737609,0.042704843,0.19454977,0.01318714,-0.14769357,-0.28040951,-0.19936623,0.020914983,-0.2578107,-0.08405771,-0.3218887,-0.021593714,-0.19261464,-0.29242188,-0.044684976,-0.19750962,0.24373515,-0.40669692,-0.14667425,-0.14658146,0.3125906,0.35684144,-0.051703997,-0.22723405,-0.29848558,-0.112375185,0.49431482,0.08902304,-0.42112356,-0.029236175,-0.09877763,0.20573616,-0.13656917,0.19110297,0.15520626,-0.23721418,-0.06672321,0.26038295,0.068941996,0.2935693,-0.089927785,-0.013702646,-0.3392394,-0.037910447,0.40182662,-0.31866926,0.25098288,0.0065481365,0.04322014
448,0.02770947,-0.015702903,-0.37674993,0.5117017,0.0757894,0.01066187,0.4249889,-1.2871706,0.54520494,1.0968335,0.39344737,-0.07315406,1.2131646,-1.2922673,0.04996662,0.43391117,0.44482058,0.0068743527,0.38753182,0.60353357,1.1536111,0.07430991,-0.85849464,0.37937552,0.5884273,-0.5275192,0.58974826,-0.31862044,-0.8308368,0.08719465,0.27750874,0.70664823,-0.059516877,0.094567746,-0.18000305,0.16761164,-0.7586023,-0.7271769,-0.34998775,-0.023131698,1.0336876,0.11712381,0.6073827,0.37726086,0.3126671,0.2772057,0.3631948,-0.80928636,-0.9138113,0.59952474,-1.3587337,-0.42370242,-0.5051453,-0.7728564,0.73118055,-0.7371918,-0.38313368,-0.294157,-0.8163762,0.7030896,-0.2758168,-0.020997345,1.0550089,-0.49190745
449,0.08599445,0.10285957,2.2370834e-05,0.14147988,0.09510322,-0.15246062,-0.21225412,-0.33955282,-0.11991824,-0.22598025,0.13379313,-0.33264118,0.1238852,-0.043542996,-0.21141194,-0.1243753,-0.059332673,0.313339,0.04672686,0.13108219,0.07428174,-0.25567392,0.19619018,-0.22579277,0.0017801374,-0.19449766,0.27453247,0.2613907,-0.009366982,0.33884272,-0.22576007,0.041623257,0.18142517,-0.081704155,-0.2308267,-0.19800845,-0.112330794,-0.08026953,0.07824711,0.16650653,-0.14064881,-0.2598713,0.20635524,0.29622763,-0.18509963,0.2060833,0.060598,-0.47779417,0.27017003,0.43953493,-0.21156897,-0.07519126,0.047012746,0.13210216,-0.39655146,-0.5643159,-0.009950198,0.049293347,-0.26211226,-0.082942404,0.4034831,0.11430063,0.22617418,0.39774567
450,-0.029580135,0.06947452,0.14687529,0.48542184,-0.060062286,-0.16800517,-0.06759495,-0.040770784,-0.23373573,0.027025066,-0.34949082,-0.27995908,-0.26300016,-0.012937583,0.22128254,0.014419265,-0.18230756,-0.07018622,-0.17046502,-0.48738617,0.019267406,0.108155265,0.20240071,-0.17967121,0.051191326,-0.36417356,-0.26955462,0.09575173,-0.24713244,-0.023190476,0.15274274,0.23711419,-0.06143232,0.33365464,0.026382059,0.3787518,-0.4522846,-0.08168602,0.051059417,-0.297139,0.3722608,0.060592763,0.3605997,0.20526521,0.050110444,-0.08650799,0.14738043,-0.0076494645,0.058318906,-0.04435201,-0.173784,-0.10653609,0.21493612,-0.36935043,0.38779387,-0.13172889,-0.12166512,0.15855902,-0.09133257,0.009542818,0.10125909,0.0063585266,0.2113303,-0.1370219
451,-1.0288178,-0.7578545,0.5192651,1.0751382,-0.95929456,0.86432123,-0.7537819,-0.19486761,-0.08818735,-0.06972769,0.89380485,0.053224415,0.9929518,-0.94496816,0.77488834,-0.03309518,-0.014109731,0.21514758,-0.75174546,1.2257907,-0.17495376,-0.28147843,-0.77721536,0.045855403,0.13875097,0.6052323,0.96782756,0.08012244,-0.685357,0.5988678,-0.71687114,0.9986092,-0.07742978,-0.036879897,-0.011251166,-0.13719158,0.28984562,-1.2022053,0.012432292,-0.50954306,-0.35098642,0.84591115,0.89486456,0.6179613,1.4644741,-0.07311547,-0.037052356,-1.6071842,-0.9199712,-0.05122325,-0.8808007,-0.37124914,-0.18743664,0.64822656,0.16429737,0.29167408,-1.2145807,-0.015544057,0.5034708,-0.39614522,-0.44309554,-0.50719804,0.0029352456,-0.26882687
452,-0.11818408,-0.16105102,0.25599808,-0.34801608,-0.18371402,-0.25030583,0.06912542,-0.17618397,0.21254802,0.28263918,0.55852103,0.25242907,0.12731801,-0.4815697,0.010121807,0.11737609,0.042704843,0.19454977,0.01318714,-0.14769357,-0.28040951,-0.19936623,0.020914983,-0.2578107,-0.08405771,-0.3218887,-0.021593714,-0.19261464,-0.29242188,-0.044684976,-0.19750962,0.24373515,-0.40669692,-0.14667425,-0.14658146,0.3125906,0.35684144,-0.051703997,-0.22723405,-0.29848558,-0.112375185,0.49431482,0.08902304,-0.42112356,-0.029236175,-0.09877763,0.20573616,-0.13656917,0.19110297,0.15520626,-0.23721418,-0.06672321,0.26038295,0.068941996,0.2935693,-0.089927785,-0.013702646,-0.3392394,-0.037910447,0.40182662,-0.31866926,0.25098288,0.0065481365,0.04322014
453,-0.11818408,-0.16105102,0.25599808,-0.34801608,-0.18371402,-0.25030583,0.06912542,-0.17618397,0.21254802,0.28263918,0.55852103,0.25242907,0.12731801,-0.4815697,0.010121807,0.11737609,0.042704843,0.19454977,0.01318714,-0.14769357,-0.28040951,-0.19936623,0.020914983,-0.2578107,-0.08405771,-0.3218887,-0.021593714,-0.19261464,-0.29242188,-0.044684976,-0.19750962,0.24373515,-0.40669692,-0.14667425,-0.14658146,0.3125906,0.35684144,-0.051703997,-0.22723405,-0.29848558,-0.112375185,0.49431482,0.08902304,-0.42112356,-0.029236175,-0.09877763,0.20573616,-0.13656917,0.19110297,0.15520626,-0.23721418,-0.06672321,0.26038295,0.068941996,0.2935693,-0.089927785,-0.013702646,-0.3392394,-0.037910447,0.40182662,-0.31866926,0.25098288,0.0065481365,0.04322014
454,-0.052894995,-0.9707297,0.00795191,0.49809977,-0.7457698,-0.2458203,-0.3291505,0.15231118,0.29318622,-0.5147007,0.025028583,0.21037859,0.4730879,-0.08883871,0.21094117,0.039818466,0.4642424,-0.21365377,0.0961621,0.17021357,0.06656006,-0.14107336,0.13950728,0.54933935,-0.11359045,0.34377122,-0.52054834,-0.17124905,0.19131637,-0.33106568,0.05985529,-0.3322571,-0.4376116,0.2992963,0.109907724,0.29581726,-0.3726845,-0.08760391,0.075578585,0.22022188,0.29453075,-0.9136397,0.5768231,-0.36303592,0.35134763,0.7195735,0.07104091,-0.12698436,-0.07256296,-0.3615838,-0.63149714,0.23495285,0.16966584,0.809354,-0.32790542,-0.29040945,0.45701832,-0.100691564,0.28677335,-0.14918725,0.19292969,-0.38902184,0.22143541,-0.5320971
455,-0.08791762,-0.509176,0.40480897,-0.26720107,-0.24953069,0.15700057,0.067018285,0.0039733425,0.48775953,0.057126403,0.5080024,0.6151848,-0.010531053,-0.026643693,-0.016240895,-0.08836226,0.62192494,0.32313195,0.6993279,-0.10978805,0.04402023,-0.70601475,-0.469904,-0.09518814,-0.22275302,-0.6634706,-0.14496464,-0.39851415,-0.09649209,-0.35225615,-0.13838747,0.31807777,0.008203059,0.18865335,-0.1318909,0.20174913,-0.04833673,0.26869,-0.37536627,-0.52934754,0.08908745,0.2223888,0.95190895,-0.39360148,0.13032213,-0.07540591,0.10739668,-0.6632422,0.26415974,0.15018988,-0.40179184,0.16375233,-0.16846988,0.38289124,0.35794684,0.19533256,0.116188124,-0.47343498,0.35841322,0.82978296,-0.12309769,-0.22755328,0.09460646,-0.060192227
456,-0.5573866,0.010553889,0.5935854,-0.31035948,-0.4484439,0.03213535,0.36513108,-0.122429356,-0.015335914,0.23252705,0.8377255,0.29703796,0.17297417,-0.3479944,-0.35653022,0.39674225,-0.31605595,-0.0014639497,-0.48687813,0.10132357,-0.21393314,-0.2835189,0.32652777,-0.3105271,-0.5026716,-0.35467702,-0.28937107,0.018077245,-0.3668658,0.37666357,-0.6363319,0.38318756,-0.32746106,0.08328405,0.18810345,0.31167367,0.36478758,-0.48156622,-0.33981338,-0.07211241,0.17626476,0.32899445,0.033638366,-0.45085132,0.320411,-0.43764967,0.111130685,-0.4137938,0.08130424,0.3047286,-0.008469753,0.2529189,-0.009719979,0.40638202,0.40374434,0.14847264,-0.37385818,-0.35495996,-0.21897468,0.43771526,-0.38112038,0.33075723,-0.11213729,-0.030386552
457,-0.19869833,-0.10217306,0.6088644,-0.49190181,0.3577792,-0.21778566,0.044277042,0.66392344,0.6693407,-0.43623692,0.8553176,0.15522632,-0.24680153,-0.43072662,0.110864356,0.4762089,0.33246085,0.36759418,0.2940492,-0.066755466,-0.15601248,-0.4523637,-0.38789254,-0.30833593,-0.004612528,-0.4484726,0.012210876,-0.35231268,-0.3251423,-0.37935585,-0.33862394,-0.16454595,-0.017989516,-0.25893092,-0.053290986,0.3347472,-0.15444624,-0.08552977,-0.1867472,-0.5246306,0.14619394,0.3273368,0.3422139,-0.3954334,-0.29528505,-0.68288577,0.36545563,-0.51592314,0.049370617,0.16048099,-0.086410105,-0.2548966,0.06009791,0.36664066,0.5935528,0.11236775,-0.016660273,-0.6156908,0.017333727,0.6290076,-0.28203273,0.29628336,0.45636964,0.24207218
458,-0.11818408,-0.16105102,0.25599808,-0.34801608,-0.18371402,-0.25030583,0.06912542,-0.17618397,0.21254802,0.28263918,0.55852103,0.25242907,0.12731801,-0.4815697,0.010121807,0.11737609,0.042704843,0.19454977,0.01318714,-0.14769357,-0.28040951,-0.19936623,0.020914983,-0.2578107,-0.08405771,-0.3218887,-0.021593714,-0.19261464,-0.29242188,-0.044684976,-0.19750962,0.24373515,-0.40669692,-0.14667425,-0.14658146,0.3125906,0.35684144,-0.051703997,-0.22723405,-0.29848558,-0.112375185,0.49431482,0.08902304,-0.42112356,-0.029236175,-0.09877763,0.20573616,-0.13656917,0.19110297,0.15520626,-0.23721418,-0.06672321,0.26038295,0.068941996,0.2935693,-0.089927785,-0.013702646,-0.3392394,-0.037910447,0.40182662,-0.31866926,0.25098288,0.0065481365,0.04322014
459,-0.13305154,-0.20171615,0.28643388,0.14531457,0.0441757,0.11382662,-0.12058827,-1.3477407,0.25363678,-0.22359033,0.54083866,-0.21442789,0.47612894,-0.64370126,0.00036618114,-0.06511362,0.21680489,0.14791705,0.26882988,-0.13538621,-0.2816657,-0.055569634,0.1615298,-0.15062752,-0.04543314,-0.17376752,0.42287788,0.3575537,-0.20761636,0.34227154,-0.29402778,0.31248018,-0.3645593,-0.023853615,-0.33716285,-0.022789612,0.23149395,-0.5446869,-0.36870313,0.014415495,-0.07444674,0.7001113,0.16066267,-0.5694431,-0.009435803,-0.28203642,-0.09262295,-0.50412333,0.64450717,0.44183156,0.07095244,-0.2803196,0.17490272,0.0910954,0.1272374,-1.0513239,0.4377845,-0.065810785,-0.12986135,0.43848938,-0.42900062,0.2917537,0.17873718,0.12503757
460,-0.029580135,0.06947452,0.14687529,0.48542184,-0.060062286,-0.16800517,-0.06759495,-0.040770784,-0.23373573,0.027025066,-0.34949082,-0.27995908,-0.26300016,-0.012937583,0.22128254,0.014419265,-0.18230756,-0.07018622,-0.17046502,-0.48738617,0.019267406,0.108155265,0.20240071,-0.17967121,0.051191326,-0.36417356,-0.26955462,0.09575173,-0.24713244,-0.023190476,0.15274274,0.23711419,-0.06143232,0.33365464,0.026382059,0.3787518,-0.4522846,-0.08168602,0.051059417,-0.297139,0.3722608,0.060592763,0.3605997,0.20526521,0.050110444,-0.08650799,0.14738043,-0.0076494645,0.058318906,-0.04435201,-0.173784,-0.10653609,0.21493612,-0.36935043,0.38779387,-0.13172889,-0.12166512,0.15855902,-0.09133257,0.009542818,0.10125909,0.0063585266,0.2113303,-0.1370219
461,-0.1008617,-0.45853388,0.18680832,-0.30892628,-0.3269642,-0.19510278,0.082356274,-0.1173079,0.31594864,0.32283,0.1524553,0.6658176,0.36380488,-0.3418256,-0.033305615,-0.11852429,0.46688357,0.024121687,0.31298995,-0.062543675,-0.08698457,-0.40652722,-0.091487326,-0.2698174,0.016509786,-0.28853613,-0.24595776,-0.25865632,-0.13652271,-0.2052423,-0.11546002,0.35327414,-0.19832274,0.23848297,-0.31750065,0.30151197,0.40009567,-0.042807363,0.0029530972,-0.17982486,-0.04964994,0.24898627,0.6750872,-0.43381172,0.2920823,0.38607472,0.34169024,-0.45905864,0.17810668,0.158077,-0.2684169,0.1053419,0.07849705,0.1824226,0.27922112,-0.05185239,-0.015738003,-0.33339274,0.18254545,0.6608254,-0.40818548,-0.03319756,0.15342338,-0.07605425
462,-0.025865786,-0.04360827,0.17972979,0.05926828,0.040277183,0.07366896,-0.060404748,0.009608343,-0.0648009,0.11766609,0.2834382,0.11396977,0.09903267,0.1536949,0.4404457,-0.047170624,0.17384873,0.10710348,-0.30811232,0.4738176,0.087155506,-0.07124406,0.042409725,0.08984944,0.1637246,-0.036352158,0.14429033,-0.25695568,-0.32832274,-0.026206233,0.3666216,0.09471318,0.28967503,-0.08854842,-0.15595312,-0.23509607,-0.23146781,-0.313164,-0.12318746,0.016026981,0.013493419,0.033543516,-0.3558096,0.5352144,0.022721421,0.051565744,0.037390176,0.23711966,0.00043669343,-0.11328614,0.047392353,-0.07375103,0.15338007,-0.11582483,-0.28895554,-0.012056583,-0.14167696,0.026331179,-0.4187871,0.6111901,-0.03603345,-0.08451009,0.048028424,-0.4153685
463,0.3523992,-0.14195946,-0.18468675,-0.15103474,-0.35128418,0.011391103,-0.1513995,-0.098067865,0.19352773,-0.00057955086,-0.3494578,0.28713286,0.3580179,-0.21349493,-0.09641568,-0.1918011,0.28936398,-0.41729978,0.79629695,0.20135579,0.25067312,-0.40716803,-0.03104156,-0.09459391,-0.0060660616,0.07496961,-0.10859151,0.045922916,-0.008391641,-0.06653751,0.16403216,0.0511903,0.34780896,0.28773084,-0.034233548,0.105419636,0.010988876,-0.13958055,0.5056188,-0.07158144,0.1543645,-0.3198726,0.71199906,-0.01348443,0.24885505,0.35712683,0.18589008,-0.14492716,-0.32963514,-0.085378975,0.03505691,0.22977412,-0.4022751,0.09603597,0.053684145,0.07840992,-0.09160408,0.16829763,0.045973405,0.2845503,0.0053654164,-0.1695533,0.0473609,-0.3281663
464,0.13825814,0.097142294,0.2314648,0.5939257,-0.05824241,-0.27639213,0.10240114,-0.25597474,-0.18314919,-0.1498586,-0.3630826,-0.19182897,-0.25747898,-0.24296506,-0.08323474,-0.03341502,-0.4160487,-0.17138825,-0.18859833,-0.025855199,-0.086985216,-0.10956341,0.132027,0.33227557,-0.34182718,-0.4581946,-0.2732262,0.034235105,-0.6040254,-0.23887025,0.2522689,-0.26679367,-0.19026154,0.20860755,-0.16425228,0.37584943,-0.44278345,0.12634769,0.17929876,-0.2726311,0.45571986,0.10153925,0.34940886,0.25353217,-0.07804075,0.016971702,0.1394524,-0.24538895,0.31255534,-0.12606975,-0.13380277,-0.012538996,0.47365072,-0.36633193,0.4715149,0.19441444,-0.20592567,0.4610116,0.008674435,-0.13567442,0.07354358,0.024042264,0.56936383,-0.34591296
465,-0.20567888,0.08426389,0.07048379,0.13576408,-0.08450524,0.45869088,0.08091801,-0.5526566,0.22460675,-0.24395612,0.15661201,-0.042899575,-0.04066001,0.039758362,0.21548705,0.08648305,0.11479163,-0.16576403,0.056360435,-0.1619392,0.1281503,0.4155985,-0.3259525,0.16768974,0.050066188,0.40693188,0.104096554,0.021989979,-0.025111698,0.09783454,0.044522822,0.026889462,0.18274868,-0.09435737,0.06120016,0.093742006,0.052858908,-0.047917083,0.0068986192,0.08137699,0.23726721,0.29575908,-0.035415858,-0.15237533,0.16258478,-0.094226636,-0.18802357,0.018202435,-0.059300486,-0.1287255,0.40533692,-0.13918765,-0.042391866,-0.081716925,0.34706473,-0.17032456,0.47525328,0.15695661,0.16552812,-0.13989879,-0.5125333,-0.055726387,0.31230778,-0.21611172
466,-0.34824133,0.28345558,0.12440257,0.25765452,-0.06100735,0.3708776,-0.17726912,-0.82641935,-0.02079679,-0.4545833,0.32101205,-0.29646808,0.14561424,-0.066581205,0.07476171,-0.20340532,0.06415088,0.21089262,0.2804228,0.029120166,0.07160249,0.123285,-0.050738685,-0.058741942,-0.0004759729,0.26265588,0.40380067,0.25349683,0.006207049,0.46876898,-0.13239561,0.10853677,0.40921673,-0.22596534,-0.13234614,-0.035890177,-0.21451454,-0.07731741,0.052364063,0.19647337,0.25061047,-0.011878792,0.15015577,0.11891801,-0.13382638,0.22010589,-0.11166769,-0.4846624,0.16949785,0.38106638,0.23495305,-0.26174125,0.06511685,0.015693747,-0.044475794,-0.76638186,0.47444615,0.18335588,-0.12738802,-0.3664573,-0.21558413,0.0010824725,0.37752095,0.23041941
467,-0.11818408,-0.16105102,0.25599808,-0.34801608,-0.18371402,-0.25030583,0.06912542,-0.17618397,0.21254802,0.28263918,0.55852103,0.25242907,0.12731801,-0.4815697,0.010121807,0.11737609,0.042704843,0.19454977,0.01318714,-0.14769357,-0.28040951,-0.19936623,0.020914983,-0.2578107,-0.08405771,-0.3218887,-0.021593714,-0.19261464,-0.29242188,-0.044684976,-0.19750962,0.24373515,-0.40669692,-0.14667425,-0.14658146,0.3125906,0.35684144,-0.051703997,-0.22723405,-0.29848558,-0.112375185,0.49431482,0.08902304,-0.42112356,-0.029236175,-0.09877763,0.20573616,-0.13656917,0.19110297,0.15520626,-0.23721418,-0.06672321,0.26038295,0.068941996,0.2935693,-0.089927785,-0.013702646,-0.3392394,-0.037910447,0.40182662,-0.31866926,0.25098288,0.0065481365,0.04322014
468,-0.11818408,-0.16105102,0.25599808,-0.34801608,-0.18371402,-0.25030583,0.06912542,-0.17618397,0.21254802,0.28263918,0.55852103,0.25242907,0.12731801,-0.4815697,0.010121807,0.11737609,0.042704843,0.19454977,0.01318714,-0.14769357,-0.28040951,-0.19936623,0.020914983,-0.2578107,-0.08405771,-0.3218887,-0.021593714,-0.19261464,-0.29242188,-0.044684976,-0.19750962,0.24373515,-0.40669692,-0.14667425,-0.14658146,0.3125906,0.35684144,-0.051703997,-0.22723405,-0.29848558,-0.112375185,0.49431482,0.08902304,-0.42112356,-0.029236175,-0.09877763,0.20573616,-0.13656917,0.19110297,0.15520626,-0.23721418,-0.06672321,0.26038295,0.068941996,0.2935693,-0.089927785,-0.013702646,-0.3392394,-0.037910447,0.40182662,-0.31866926,0.25098288,0.0065481365,0.04322014
469,-0.040777408,-0.074661516,0.38529813,-0.1316297,-0.3548991,-0.47913185,0.078581646,-0.018879052,0.29446015,0.46911147,0.49897927,-0.09937197,0.19378796,-0.7886169,0.20835978,0.20376925,-0.34589088,-0.04824165,0.04696098,0.17190078,-0.31367466,-0.23643053,0.08393911,-0.49635726,-0.06535582,0.17107587,-0.28625175,-0.63577455,0.47566357,-0.08511013,0.032049537,0.4658964,-0.2611239,-0.28848732,-0.26017705,0.5024376,0.21244648,0.20611256,-0.2978658,-0.074757285,-0.18946642,0.9159746,0.13077548,-0.6929769,0.023938045,-0.3991644,0.12836337,-0.4059685,0.49310896,0.28886688,-0.285734,0.065211594,0.07791537,0.03884598,0.14840108,0.07372122,0.117868006,-0.06178053,-0.420959,0.5656014,-0.15054107,-0.1371925,0.28725317,0.16114037
470,-0.06940352,-0.8072846,0.028217144,-0.4777484,-1.2212248,-0.11771606,0.14819463,-0.3782963,0.10661699,0.013881266,0.8652468,-0.4490329,0.1220243,-0.40639478,0.46249345,0.4267996,0.58135223,-0.035003185,0.3100289,0.57256645,-0.34401122,-0.18255226,0.09219044,0.0043619163,0.3099153,-0.25526097,0.50091076,-0.6906425,-0.48151702,0.21450536,0.08122945,0.35552233,-0.07527857,-0.6896336,0.06210839,0.6791229,-0.081533276,-1.0542239,0.19078374,-0.51953506,-0.07937844,0.4697472,0.15654625,0.22035187,-0.17724356,-0.08526297,0.16692396,0.11459414,-0.10468621,-0.42425042,-0.533599,0.05403042,0.76251674,-0.050894916,-0.08431864,0.39287698,-0.35122973,-0.6325157,-0.8483733,0.57481813,0.012926608,0.50877637,-0.24099836,-0.47668314
