1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217
34,0.030969635,0.061350546,0,0,0,0.043451515,0.023430904,0,0,0,0,0,0,0,0.030119121,0.019366771,0,0.058601,0,0,0.055550043,0,0,0,0.195764689,0,0.128580961,0,0,0,0,0,1,0.05628128,0.030532668,0.022024209,0.052924076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189905661,0.16916426,0,0,0,0,0,0,0.094376418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072491728,0,0.316902452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163727333,0.244604713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20758127,0,0,0,0,0,0,0.257166561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149922287,0,0.155534986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.367531113,0.032419205,0.303981782,0.211912252,0.211422691,0.340484301,0.243734333,0.540578927,0.379154462,0.41691203,0,0.41691203,0,0.050441977,0.464164421,0.463561869,0.407449244,0.199202401,0,0.276701142,0.029586813,0,0.11203733,0,0.029562902,0,0.054973433,0,0,0,0,0,0.05628128,1,0.463851118,0.546940796,0.331659339,0.184280033,0.223728756,0.112458889,0.473319463,0.428847979,0,0,0,0.145806945,0.053319255,0,0.056276761,0,0,0,0,0,0,0,0.049147448,0,0.024218185,0,0,0,0,0,0,0,0,0,0.038333375,0,0,0,0.051760921,0,0,0,0,0,0,0,0,0,0,0,0.187410917,0,0,0,0,0.102665591,0.022578018,0,0,0.041018788,0,0,0,0.058679526,0.092693103,0.038439661,0.038439661,0.092693103,0,0,0,0.215194104,0.115585363,0.067559769,0.116870153,0.116870153,0.116870153,0,0,0,0,0,0,0,0.043492348,0,0,0.095920276,0.11306765,0.167839068,0.059038649,0.146742905,0.146937428,0,0.026082455,0,0,0,0.022068939,0.050040088,0,0,0,0,0,0.031247532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02981924,0,0,0,0,0,0,0.030668699,0.042453763,0,0,0,0,0,0,0,0,0,0,0,0.059269275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014551447,0,0,0
36,0.085514072,0.102016107,0.108202562,0.098038451,0.145787609,0.208037883,0.132164455,0.139254244,0.139081925,0.110398174,0,0.110398174,0,0,0.381287727,0.405787917,0.199067742,0.100782567,0,0.113067021,0.032739908,0,0,0,0,0,0.034627411,0,0.027626446,0.032619559,0,0,0.030532668,0.463851118,1,0.286157534,0.164764539,0.129539701,0.071431777,0.045531555,0.101991313,0.13360624,0,0,0,0,0,0,0.063873392,0,0,0,0,0,0,0,0,0,0,0.038409432,0,0.064221191,0,0,0,0,0,0,0,0.0432112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096131069,0,0,0,0,0.126570984,0,0,0,0.077643833,0.066122515,0,0,0.074384923,0.141224347,0.043937273,0.043937273,0.141224347,0,0,0,0.059170226,0,0,0,0,0,0,0,0,0.029890465,0.029544279,0,0,0,0,0,0.048230209,0,0.061101783,0,0,0,0,0,0,0,0,0.032271162,0,0,0,0,0,0,0.035775082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048394999,0,0,0.038326597,0,0,0,0,0,0,0,0,0.067756206,0,0,0,0,0,0,0.012901054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0.47572931,0.115370138,0.325172119,0.18651527,0.272853394,0.496268224,0.388006515,0.511660645,0.449105734,0.542160099,0.065055411,0.542160099,0,0.111270057,0.570738967,0.575932749,0.396031621,0.357679959,0.030828617,0.228835356,0.029787079,0,0.091499019,0,0.035712717,0,0.026571382,0,0,0.057639826,0.037557829,0,0.022024209,0.546940796,0.286157534,1,0.405914929,0.146305373,0.304959855,0.109838479,0.554805212,0.597869966,0.123486235,0,0.035332616,0.143893671,0.061632732,0,0.046082258,0,0,0.01379108,0,0,0,0,0.040036626,0,0.033176612,0,0,0.045098058,0.036868738,0.036868738,0,0,0,0,0.058198227,0,0.012710078,0,0.042430929,0,0,0,0,0,0,0,0.016051223,0,0,0,0.127672775,0,0,0,0,0.113248058,0,0,0.009127274,0.073991811,0.05525232,0.024668957,0,0.019342568,0.046032961,0,0,0.046032961,0,0.063350392,0,0.13414485,0.094464339,0.054837816,0.095320748,0.095320748,0.095320748,0,0.018859775,0.055922772,0,0,0.018859775,0,0.035246731,0.078360619,0.03839343,0.078131901,0.092185057,0.093415474,0.04791783,0.081361704,0.081450095,0,0.021085732,0,0.013591545,0,0.032795849,0,0,0,0,0,0,0.025293371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034561519,0,0,0,0,0,0,0,0,0,0,0,0.048069643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014204718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0.288653851,0,0.254889376,0.112262203,0.084140465,0.231255542,0.158075717,0.398407319,0.28299213,0.357561203,0,0.357561203,0,0.111792175,0.243537744,0.23062461,0.471809569,0.306548412,0.07732805,0.215330852,0.058340709,0,0.118080491,0,0,0,0,0,0,0,0.085402612,0.113357132,0.052924076,0.331659339,0.164764539,0.405914929,1,0.063705436,0.411836154,0.077488511,0.476063432,0.4268453,0.072704777,0,0,0.168128659,0,0.049127587,0.174173528,0.096328609,0.091723432,0,0,0,0,0,0,0,0.037144615,0.041924165,0.04344095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193298848,0,0,0,0,0.053472944,0,0,0,0.029062441,0,0,0,0,0.110379219,0,0,0.110379219,0.022993317,0,0,0.103589449,0,0,0,0,0,0,0,0.090031144,0,0,0,0,0,0.092282756,0.115246836,0.085643999,0.120266462,0.222860086,0.121874369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065502955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016902168,0,0,0,0.086165,0,0,0,0,0,0,0,0,0,0,0,0.122861262,0,0,0,0,0,0,0.023707562,0,0,0.024115569,0.021478537,0,0,0,0,0,0,0,0.03055987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024227558,0,0,0,0,0
39,0.185025145,0.086564455,0.584237933,0.08646524,0.567947397,0.149344558,0.101329659,0.218594319,0.239249116,0.267131846,0,0.267131846,0,0,0.172002271,0.154943204,0.133644839,0.354366113,0,0.49780339,0,0,0,0,0,0,0.072590422,0,0,0,0,0,0,0.184280033,0.129539701,0.146305373,0.063705436,1,0.288226104,0.137026044,0.231537355,0.273997782,0.097925394,0.058755705,0.044914014,0.292255952,0.219539055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124390258,0,0,0.173355083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107522163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360474652,0.227046647,0.259878174,0.236097152,0.236097152,0.236097152,0,0,0,0,0,0,0,0,0,0,0,0,0.180569915,0,0.173365145,0.17413726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0.225343594,0.05185683,0.389604683,0.071684237,0.203704928,0.179123882,0.131936934,0.368438568,0.26630834,0.294744829,0,0.294744829,0,0.19833928,0.198873294,0.189589693,0.420141403,0.350217874,0,0.339799852,0.072427108,0,0.166932822,0,0,0,0.128467723,0,0,0.068248628,0,0,0,0.223728756,0.071431777,0.304959855,0.411836154,0.288226104,1,0,0.374363557,0.319052614,0.185537628,0,0.104908205,0.224048142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083197234,0,0,0,0,0,0,0.088931347,0,0,0,0,0,0,0,0.116097568,0,0,0,0,0,0,0,0.130123517,0,0,0,0,0.103750831,0,0,0,0,0,0.088159273,0,0,0,0,0,0,0,0.105840705,0,0.30275862,0.182310689,0.202892538,0.188100564,0.188100564,0.188100564,0,0,0.100624036,0,0,0,0,0,0.176163015,0,0,0.171335436,0.310020987,0.177438172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117216277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0.107137737,0,0.083845776,0.041339163,0.08100647,0.076592068,0.045721708,0.139944804,0.125109041,0.138432577,0,0.138432577,0,0,0.088799637,0.079593469,0.155763512,0.138243624,0,0.097598057,0,0,0.315525761,0,0,0,0,0,0,0.112724811,0,0,0,0.112458889,0.045531555,0.109838479,0.077488511,0.137026044,0,1,0.125195823,0.149828641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153536774,0.321971141,0.321971141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197322039,0,0,0,0,0,0.152131666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616572511,0.333683061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277404579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.540842183,0.054431914,0.436194063,0.223318733,0.317245157,0.381726305,0.281837392,0.69753094,0.47390293,0.677462749,0,0.677462749,0,0.10844623,0.421030191,0.393155911,0.60714524,0.354033227,0.051889493,0.316376623,0.04448165,0,0.152146824,0,0,0,0,0,0,0.041090235,0.06039572,0,0,0.473319463,0.101991313,0.554805212,0.476063432,0.231537355,0.374363557,0.125195823,1,0.889629593,0.053756287,0,0,0.179020378,0,0,0.076030923,0,0,0,0,0,0,0.041783175,0.104814497,0.036634967,0,0,0,0,0,0,0,0,0,0,0.050582491,0,0,0,0,0,0,0,0,0,0,0.038910362,0.03795529,0.038513061,0.037753423,0.038105896,0.202151244,0,0,0,0.020036813,0.13695448,0,0,0,0,0.051336986,0,0,0,0.075896824,0,0,0.075896824,0,0,0,0.287346097,0.156745672,0.092861109,0.159117811,0.159117811,0.159117811,0,0,0.062674358,0,0,0,0,0.059968904,0.063757287,0.062586132,0.073153959,0.154053183,0.226297461,0.081160423,0.128050199,0.128279148,0,0,0,0,0,0,0.068747286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015619968,0.0815969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0.598435576,0.110419461,0.484950569,0.220871214,0.415209063,0.443744435,0.328689239,0.615208127,0.552715049,0.734315568,0.049550379,0.734315568,0,0.090994,0.49062589,0.458545061,0.531827077,0.449823568,0.042079858,0.351767389,0.038072549,0,0.124081932,0,0.048320219,0,0,0,0,0.0741008,0.050017286,0,0,0.428847979,0.13360624,0.597869966,0.4268453,0.273997782,0.319052614,0.149828641,0.889629593,1,0.133997828,0,0.102462931,0.193365466,0,0,0.062230219,0,0,0,0,0,0,0.033871914,0.085184583,0.029938176,0,0,0,0.092633269,0.050460985,0.050460985,0,0,0,0,0.093188808,0.042121274,0,0,0,0.055866587,0,0,0,0,0,0.031440671,0.030814143,0.03118076,0.030680958,0.030913334,0.168591136,0,0,0,0.016112832,0.15782829,0,0,0,0.030644817,0.075242787,0,0,0,0.062140355,0,0,0.062140355,0,0.047798222,0,0.237117413,0.127957617,0.075093529,0.129534051,0.129534051,0.129534051,0,0,0.105472765,0,0,0,0,0.048387587,0.052300969,0.051510272,0.059446236,0.125346941,0.185481902,0.065624995,0.104962095,0.105115876,0,0,0,0,0,0.049560415,0.055612243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019142446,0,0.057329883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012564482,0.065910074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0.130016457,0.058398043,0.144964387,0.006865295,0.140992874,0.088425374,0.100996899,0,0.120585851,0.161117203,0,0.161117203,0,0.117172001,0.122790157,0.118841219,0,0.15985982,0,0.163476468,0,0,0,0,0,0,0.125255821,0,0,0,0.133914631,0,0,0,0,0.123486235,0.072704777,0.097925394,0.185537628,0,0.053756287,0.133997828,1,0,0.284350311,0,0.180920398,0,0,0,0,0,0,0,0,0.109370612,0,0,0,0,0,0.187881619,0,0,0,0,0,0,0.234406758,0,0,0,0,0.169027127,0,0,0.140474269,0,0.104126477,0,0,0,0,0,0,0,0.087884957,0.103120428,0,0.125395748,0,0,0,0,0,0.106773472,0,0,0,0,0,0,0,0.125731483,0,0,0,0,0,0,0,0,0,0.564616125,0,0,0,0,0,0.557508378,0.226870951,0,0,0,0,0,0.061461756,0,0,0,0,0,0.122043247,0.073233306,0,0,0,0,0,0,0,0,0,0,0,0.142115401,0,0,0,0,0,0.183172542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0.003854489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058755705,0,0,0,0,0,1,0.136171301,0.082548972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0.062924151,0,0.099587057,0,0.17958845,0.025871608,0.033715493,0,0.110025128,0.094544426,0.32208476,0.094544426,0,0.139092489,0.052164031,0.04672198,0,0,0,0.116525065,0,0,0,0,0.276352806,0,0.096040673,0,0,0,0,0,0,0,0,0.035332616,0,0.044914014,0.104908205,0,0,0.102462931,0.284350311,0.136171301,1,0.242615692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187280157,0.20483627,0.20483627,0,0,0,0,0.375354618,0,0,0,0,0.325939205,0,0,0.289219021,0,0,0,0,0,0,0,0,0,0,0,0,0.115199748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493082088,0,0,0,0,0,0,0,0,0,0.477914744,0,0,0,0,0,0.224777868,0,0,0,0,0,0,0,0,0,0,0,0,0.18706752,0,0,0,0,0,0,0,0,0,0,0,0,0.296262867,0,0,0,0,0,0.382968586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0.177603481,0,0.092023755,0.043354589,0.163434741,0.102464875,0.068974216,0.218491139,0.184822403,0.261383012,0.389577839,0.261383012,0,0.263180218,0.103718393,0.093167804,0.150560221,0.083238569,0,0,0,0,0,0,0.195928446,0,0,0,0,0,0,0,0,0.145806945,0,0.143893671,0.168128659,0.292255952,0.224048142,0,0.179020378,0.193365466,0,0.082548972,0.242615692,1,0.254347865,0,0,0,0,0,0,0,0,0,0,0.047554199,0,0,0,0,0,0,0,0,0,0,0.113590949,0,0,0,0.222406725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077938152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381110558,0,0.214151174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240663823,0.310435952,0.42649268,0.428932727,0,0,0,0,0,0,0.261270687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0.035833702,0,0.11038472,0.023573587,0.106299184,0.031468955,0.026526388,0.083931015,0.037388641,0.054399365,0,0.054399365,0,0,0.03658724,0.041465994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053319255,0,0.061632732,0,0.219539055,0,0,0,0,0.180920398,0,0,0.254347865,1,0,0,0,0,0,0,0,0,0.30413216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371922476,0,0,0,0,0,0.266771555,0,0,0,0,0,0,0,0.181050137,0.260266206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139375826,0,0,0,0,0,0.151984087,0,0,0,0,0,0.371968794,0.375541465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0.016109305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213787217,0,0,0,0,0.049127587,0,0,0,0,0,0,0,0,0,0,1,0.237682171,0.627786416,0.379461478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.038112814,0.086238425,0,0.025209153,0,0.021551226,0.024700031,0.129175515,0.055101006,0.05738967,0,0.05738967,0,0,0.031024526,0.027779648,0.097678301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129146341,0.129886147,0,0.056276761,0.063873392,0.046082258,0.174173528,0,0,0,0.076030923,0.062230219,0,0,0,0,0,0.237682171,1,0.216712864,0.176777893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116801269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23284939,0,0,0,0,0.049580811,0,0,0,0,0,0,0,0,0.354913238,0,0,0.354913238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52709932,0,0,0,0,0,0,0,0,0,0.122710848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291993138,0.291993138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.015323019,0,0,0,0,0,0.005640583,0,0.032008694,0,0,0,0,0,0,0,0,0.039667923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196670382,0,0,0,0,0.096328609,0,0,0,0,0,0,0,0,0,0,0.627786416,0.216712864,1,0.657372476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0.015082113,0,0,0.003374701,0,0,0.005607612,0,0.043311936,0,0,0,0,0,0,0,0,0.03809277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387172944,0,0,0,0,0.091723432,0,0,0,0,0,0,0,0,0,0,0.379461478,0.176777893,0.657372476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086981598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076313642,0,0,0,0.084055396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299245017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0.017802005,0,0.0361829,0,0,0,0,0,0.016010692,0,0,0,0,0,0,0,0,0,0,0,0.13788063,0.631203863,0,0,0,0,0,0,0,0.01379108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666023531,0.365483088,0.836982441,0,0,0.434382083,0,0,0,0,0,0,0.454766842,0.581188718,0.429701384,0.738118824,0.257119302,0.358442973,0.268225467,0.738118824,0.391994247,0.450326405,0.581188718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093284337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321389448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.025044388,0,0,0,0,0.01408742,0.027096903,0,0.061836983,0,0,0,0,0,0.008554649,0.014648291,0,0,0,0,0,0,0,0,0,0,0.131260012,0.512796765,0,0,0,0.352993528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666023531,1,0.270777982,0.685205109,0,0,0.497508399,0,0,0,0,0,0,0.389902294,0.829950766,0.371331207,0.581188718,0.235014243,0.316890904,0.244258529,0.581188718,0.342832779,0.66950731,0.829950766,0.418054492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256037532,0.461182211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152653421,0,0,0,0,0,0,0,0,0,0.205376287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0.004965627,0,0,0,0,0,0,0,0.00875638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365483088,0.270777982,1,0.386978778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0.017815335,0,0.036259124,0,0,0,0,0,0.008636581,0,0,0,0,0,0,0,0,0,0,0,0.138994069,0.655232669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836982441,0.685205109,0.386978778,1,0,0,0.445628438,0,0,0,0,0,0,0.467108501,0.601499152,0.440703605,0.771190401,0.261018479,0.36606634,0.272471547,0.771190401,0.401129731,0.462425023,0.601499152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193090107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233994425,0,0
